layer,longitude,lattitude
TRUE,163.217431128254,-77.6353508564999
TRUE,163.214660128254,-77.6354206564999
TRUE,163.215149128254,-77.6354206564999
TRUE,163.215964128254,-77.6354206564999
TRUE,163.216616128254,-77.6354555564999
TRUE,163.223462128254,-77.6354555564999
TRUE,163.180756128254,-77.6355253564999
TRUE,163.214660128254,-77.6355253564999
TRUE,163.215475128254,-77.6355253564999
TRUE,163.216290128254,-77.6355253564999
TRUE,163.179941128254,-77.6355602564999
TRUE,163.181082128254,-77.6355951564999
TRUE,163.215149128254,-77.6355951564999
TRUE,163.179615128254,-77.6356300564999
TRUE,163.214660128254,-77.6356300564999
TRUE,163.216779128254,-77.6356300564999
TRUE,163.180104128254,-77.6356649564999
TRUE,163.180593128254,-77.6356649564999
TRUE,163.179126128254,-77.6356998564999
TRUE,163.178637128254,-77.6357347564999
TRUE,163.214334128254,-77.6357347564999
TRUE,163.215149128254,-77.6357347564999
TRUE,163.178311128254,-77.6358045564999
TRUE,163.179452128254,-77.6358045564999
TRUE,163.214823128254,-77.6358045564999
TRUE,163.215475128254,-77.6358045564999
TRUE,163.177822128254,-77.6358394564999
TRUE,163.178800128254,-77.6358394564999
TRUE,163.214171128254,-77.6358394564999
TRUE,163.178474128254,-77.6359092564999
TRUE,163.179289128254,-77.6359092564999
TRUE,163.177496128254,-77.6359441564999
TRUE,163.213356128254,-77.6359441564999
TRUE,163.214008128254,-77.6359441564999
TRUE,163.214823128254,-77.6359441564999
TRUE,163.215312128254,-77.6359441564999
TRUE,163.177985128254,-77.6359790564999
TRUE,163.178800128254,-77.6360139564999
TRUE,163.214334128254,-77.6360139564999
TRUE,163.213519128254,-77.6360488564999
TRUE,163.215149128254,-77.6360488564999
TRUE,163.177170128254,-77.6360837564999
TRUE,163.177659128254,-77.6360837564999
TRUE,163.220854128254,-77.6360837564999
TRUE,163.214823128254,-77.6361186564999
TRUE,163.213682128254,-77.6361535564999
TRUE,163.214171128254,-77.6361535564999
TRUE,163.177333128254,-77.6361884564999
TRUE,163.223136128254,-77.6361884564999
TRUE,163.212867128254,-77.6362233564999
TRUE,163.213356128254,-77.6362233564999
TRUE,163.214497128254,-77.6362233564999
TRUE,163.214334128254,-77.6364676564999
TRUE,163.214171128254,-77.6365723564999
TRUE,163.212867128254,-77.6367817564999
TRUE,163.032589128254,-77.6369213564999
TRUE,163.228026128254,-77.6369911564999
TRUE,163.227863128254,-77.6370958564999
TRUE,163.210259128254,-77.6371656564999
TRUE,163.208792128254,-77.6377938564999
TRUE,163.100886128254,-77.6380032564999
TRUE,163.128596128254,-77.6382475564999
TRUE,163.128596128254,-77.6384220564999
TRUE,163.207325128254,-77.6385616564999
TRUE,163.129574128254,-77.6392945564999
TRUE,163.129900128254,-77.6394341564999
TRUE,163.129574128254,-77.6395388564999
TRUE,163.206021128254,-77.6396784564999
TRUE,163.205858128254,-77.6398529564999
TRUE,163.182386128254,-77.6400623564999
TRUE,163.129411128254,-77.6402019564999
TRUE,163.205695128254,-77.6402368564999
TRUE,163.205532128254,-77.6403415564999
TRUE,163.205369128254,-77.6404462564999
TRUE,163.205695128254,-77.6405160564999
TRUE,163.127129128254,-77.6405509564999
TRUE,163.128759128254,-77.6405858564999
TRUE,163.129248128254,-77.6405858564999
TRUE,163.128433128254,-77.6406556564999
TRUE,163.129574128254,-77.6406905564999
TRUE,163.128922128254,-77.6407254564999
TRUE,163.128433128254,-77.6407952564999
TRUE,163.129411128254,-77.6408301564999
TRUE,163.128759128254,-77.6408999564999
TRUE,163.128107128254,-77.6409348564999
TRUE,163.129411128254,-77.6409697564999
TRUE,163.128433128254,-77.6410395564999
TRUE,163.129248128254,-77.6410744564999
TRUE,163.166738128254,-77.6410744564999
TRUE,163.128596128254,-77.6411442564999
TRUE,163.128270128254,-77.6412140564999
TRUE,163.129085128254,-77.6412140564999
TRUE,163.128596128254,-77.6412838564999
TRUE,163.129574128254,-77.6412838564999
TRUE,163.166249128254,-77.6412838564999
TRUE,163.177170128254,-77.6413187564999
TRUE,163.128922128254,-77.6413536564999
TRUE,163.128270128254,-77.6414234564999
TRUE,163.129248128254,-77.6414234564999
TRUE,163.177170128254,-77.6414234564999
TRUE,163.128759128254,-77.6415281564999
TRUE,163.129248128254,-77.6415630564999
TRUE,163.176844128254,-77.6415979564999
TRUE,163.128107128254,-77.6417026564999
TRUE,163.125988128254,-77.6417724564999
TRUE,163.128107128254,-77.6421214564999
TRUE,163.177170128254,-77.6424006564999
TRUE,163.125662128254,-77.6424355564999
TRUE,163.125499128254,-77.6428194564999
TRUE,163.125173128254,-77.6428892564999
TRUE,163.131041128254,-77.6429241564999
TRUE,163.136257128254,-77.6432382564999
TRUE,163.137072128254,-77.6439362564999
TRUE,163.173910128254,-77.6442503564999
TRUE,163.138213128254,-77.6443899564999
TRUE,163.168531128254,-77.6444248564999
TRUE,163.169020128254,-77.6444248564999
TRUE,163.168857128254,-77.6445295564999
TRUE,163.173095128254,-77.6445295564999
TRUE,163.173584128254,-77.6445295564999
TRUE,163.168205128254,-77.6445644564999
TRUE,163.168531128254,-77.6446691564999
TRUE,163.174236128254,-77.6447389564999
TRUE,163.173747128254,-77.6447738564999
TRUE,163.139517128254,-77.6448436564999
TRUE,163.173258128254,-77.6448436564999
TRUE,163.174236128254,-77.6448436564999
TRUE,163.172932128254,-77.6449134564999
TRUE,163.139843128254,-77.6449832564999
TRUE,163.139843128254,-77.6451577564999
TRUE,163.169672128254,-77.6452624564999
TRUE,163.164456128254,-77.6453322564999
TRUE,163.140658128254,-77.6454369564999
TRUE,163.140821128254,-77.6455416564999
TRUE,163.140821128254,-77.6456463564999
TRUE,163.141310128254,-77.6456463564999
TRUE,163.122728128254,-77.6457161564999
TRUE,163.140984128254,-77.6457510564999
TRUE,163.141473128254,-77.6457510564999
TRUE,163.156143128254,-77.6457859564999
TRUE,163.141962128254,-77.6458557564999
TRUE,163.142451128254,-77.6458906564999
TRUE,163.141636128254,-77.6459255564999
TRUE,163.142777128254,-77.6459604564999
TRUE,163.142125128254,-77.6459953564999
TRUE,163.149134128254,-77.6459953564999
TRUE,163.149623128254,-77.6459953564999
TRUE,163.148645128254,-77.6460302564999
TRUE,163.150275128254,-77.6460302564999
TRUE,163.142940128254,-77.6460651564999
TRUE,163.153046128254,-77.6460651564999
TRUE,163.149623128254,-77.6461000564999
TRUE,163.143592128254,-77.6461349564999
TRUE,163.144081128254,-77.6461349564999
TRUE,163.146526128254,-77.6461349564999
TRUE,163.148156128254,-77.6461349564999
TRUE,163.143103128254,-77.6461698564999
TRUE,163.146037128254,-77.6461698564999
TRUE,163.147667128254,-77.6461698564999
TRUE,163.148645128254,-77.6461698564999
TRUE,163.149297128254,-77.6461698564999
TRUE,163.150764128254,-77.6461698564999
TRUE,163.151416128254,-77.6461698564999
TRUE,163.152883128254,-77.6461698564999
TRUE,163.145222128254,-77.6462047564999
TRUE,163.146852128254,-77.6462047564999
TRUE,163.151905128254,-77.6462047564999
TRUE,163.152394128254,-77.6462047564999
TRUE,163.143918128254,-77.6462396564999
TRUE,163.147341128254,-77.6462396564999
TRUE,163.150275128254,-77.6462396564999
TRUE,163.144896128254,-77.6462745564999
TRUE,163.149623128254,-77.6462745564999
TRUE,163.151416128254,-77.6462745564999
TRUE,163.143429128254,-77.6463094564999
TRUE,163.144407128254,-77.6463094564999
TRUE,163.145385128254,-77.6463094564999
TRUE,163.146200128254,-77.6463094564999
TRUE,163.149134128254,-77.6463094564999
TRUE,163.150927128254,-77.6463094564999
TRUE,163.143918128254,-77.6463443564999
TRUE,163.146689128254,-77.6463443564999
TRUE,163.149949128254,-77.6463443564999
TRUE,163.150438128254,-77.6463443564999
TRUE,163.146200128254,-77.6464141564999
TRUE,163.149134128254,-77.6464141564999
TRUE,163.149623128254,-77.6464141564999
TRUE,163.147015128254,-77.6464490564999
TRUE,163.155002128254,-77.6464490564999
TRUE,163.145548128254,-77.6464839564999
TRUE,163.154513128254,-77.6465188564999
TRUE,163.145222128254,-77.6465886564999
TRUE,163.150601128254,-77.6466235564999
TRUE,163.151253128254,-77.6466235564999
TRUE,163.151742128254,-77.6466235564999
TRUE,163.145548128254,-77.6466933564999
TRUE,163.150927128254,-77.6466933564999
TRUE,163.145059128254,-77.6467631564999
TRUE,163.151253128254,-77.6467631564999
TRUE,163.145874128254,-77.6468329564999
TRUE,163.145059128254,-77.6468678564999
TRUE,163.144733128254,-77.6469376564999
TRUE,163.146037128254,-77.6469376564999
TRUE,163.146363128254,-77.6470423564999
TRUE,163.121587128254,-77.6470772564999
TRUE,163.146363128254,-77.6472168564999
TRUE,163.146363128254,-77.6473215564999
TRUE,163.146689128254,-77.6475658564999
TRUE,163.145548128254,-77.6484383564999
TRUE,163.145548128254,-77.6485430564999
TRUE,163.138376128254,-77.6500437564999
TRUE,163.100886128254,-77.6514397564999
TRUE,163.102190128254,-77.6519981564999
TRUE,163.106428128254,-77.6529055564999
TRUE,163.100234128254,-77.6529404564999
TRUE,163.106428128254,-77.6531149564999
TRUE,163.095670128254,-77.6535337564999
TRUE,163.095344128254,-77.6553136564999
