"","SD","species","long_degrees","lat_degrees","presence"
"545",1396,"mat",163.1184694,-77.59208477,0
"546",10342,"mat",163.3426518,-77.6106035,0
"547",1360,"mat",163.2306342,-77.6237444,0
"548",8290,"mat",163.0937707,-77.60339968,0
"549",6232,"mat",163.1893626,-77.59576743,0
"550",3442,"mat",163.2162216,-77.62468241,0
"551",7238,"mat",163.1746148,-77.6450584,0
"552",10041,"mat",163.264763,-77.60664325,0
"553",2921,"mat",163.0219311,-77.63627349,0
"554",3872,"mat",163.2135809,-77.59230662,0
"555",4914,"mat",163.1704276,-77.64916404,0
"556",3060,"mat",163.2035097,-77.63148173,0
"557",1953,"mat",163.0905689,-77.59649507,0
"558",2449,"mat",163.3270296,-77.60449564,0
"559",3055,"mat",163.2850415,-77.61238327,0
"560",9190,"mat",163.1551933,-77.64332434,0
"561",7902,"mat",163.0779995,-77.63008405,0
"562",9266,"mat",163.2117835,-77.5922098,0
"563",4057,"mat",163.2127177,-77.62721352,0
"564",2001,"mat",163.123313,-77.60446745,0
"565",2990,"mat",163.0824364,-77.62859918,0
"566",4295,"mat",163.2586254,-77.63636945,0
"567",10217,"mat",163.0143069,-77.6065366,0
"568",3590,"mat",163.0890214,-77.59552303,0
"569",4400,"mat",163.2780745,-77.5919069,0
"570",10358,"mat",163.1995906,-77.64847877,0
"571",6699,"mat",163.1904252,-77.61903131,0
"572",7604,"mat",163.0469368,-77.62709549,0
"573",8023,"mat",163.0091026,-77.63495864,0
"574",10146,"mat",163.1117358,-77.63546892,0
"575",2186,"mat",163.127525,-77.59337505,0
"576",1640,"mat",163.2224856,-77.58524425,0
"577",5445,"mat",163.2299607,-77.62186077,0
"578",7276,"mat",163.1078876,-77.59743839,0
"579",1792,"mat",163.1760256,-77.63921776,0
"580",1444,"mat",163.2279218,-77.62766969,0
"581",8019,"mat",163.0524052,-77.64566054,0
"582",3974,"mat",163.3078942,-77.63484546,0
"583",5056,"mat",163.2318764,-77.59156069,0
"584",4690,"mat",163.1196246,-77.64162056,0
"585",6038,"mat",163.1689956,-77.62506327,0
"586",9017,"mat",163.2259534,-77.61419239,0
"587",6601,"mat",163.155102,-77.64587516,0
"588",8618,"mat",163.0646499,-77.63799705,0
"589",3255,"mat",163.1810124,-77.63846258,0
"590",2469,"mat",163.1707725,-77.59169036,0
"591",8510,"mat",163.3280195,-77.60770525,0
"592",3517,"mat",163.3285293,-77.60944974,0
"593",8045,"mat",163.159881,-77.64459719,0
"594",3721,"mat",163.2122141,-77.62368702,0
"595",10814,"mat",163.196687,-77.62833234,0
"596",5359,"mat",163.1069194,-77.62340033,0
"597",7844,"mat",163.1013696,-77.59914176,0
"598",6254,"mat",163.1371773,-77.62463858,0
"599",5555,"mat",163.3251407,-77.61282041,0
"600",8829,"mat",163.1540231,-77.62351982,0
"601",8107,"mat",163.1454531,-77.64032576,0
"602",2760,"mat",163.163009,-77.62201433,0
"603",8936,"mat",163.2843513,-77.61996827,0
"604",10179,"mat",163.2466323,-77.63387388,0
"605",5286,"mat",163.2952532,-77.59930273,0
"606",7633,"mat",163.2880852,-77.63413591,0
"607",8677,"mat",163.2685396,-77.6069751,0
"608",2283,"mat",163.2976494,-77.60834055,0
"609",9621,"mat",163.0447738,-77.60502417,0
"610",4411,"mat",163.0512171,-77.60035291,0
"611",2129,"mat",163.3231792,-77.63285023,0
"612",2576,"mat",163.2812792,-77.6154057,0
"613",1549,"mat",163.3233137,-77.62484844,0
"614",9366,"mat",163.1325684,-77.59883925,0
"615",9069,"mat",163.160236,-77.63432409,0
"616",9342,"mat",163.0687711,-77.64615609,0
"617",9830,"mat",163.005468,-77.64251814,0
"618",4132,"mat",163.2870587,-77.61618211,0
"619",5419,"mat",163.0621144,-77.62539491,0
"620",6075,"mat",163.243072,-77.61111026,0
"621",8718,"mat",163.0550461,-77.60334263,0
"622",1752,"mat",163.2327196,-77.58855219,0
"623",9445,"mat",163.3313729,-77.61016961,0
"624",1124,"mat",163.1621091,-77.59644399,0
"625",1428,"mat",163.1714852,-77.64650426,0
"626",2209,"mat",163.1618683,-77.61849051,0
"627",7511,"mat",163.2704767,-77.62775464,0
"628",6031,"mat",163.1681487,-77.63698058,0
"629",7652,"mat",163.206249,-77.64471114,0
"630",4165,"mat",163.111736,-77.62442887,0
"631",3556,"mat",163.1855774,-77.64878439,0
"632",9155,"mat",163.0748456,-77.60658427,0
"633",5516,"mat",163.1602313,-77.63956472,0
"634",7999,"mat",163.2502017,-77.64514272,0
"635",9469,"mat",163.1844411,-77.62985308,0
"636",7085,"mat",163.318483,-77.61299241,0
"637",4683,"mat",163.2832458,-77.60117634,0
"638",5583,"mat",163.0585566,-77.61412432,0
"639",3946,"mat",163.2857947,-77.60860632,0
"640",9087,"mat",163.2141498,-77.63527785,0
"641",2211,"mat",163.0826173,-77.64959531,0
"642",4760,"mat",163.0407261,-77.63082244,0
"643",3653,"mat",163.0711961,-77.63632948,0
"644",6471,"mat",163.1058817,-77.63937064,0
"645",9331,"mat",163.3005604,-77.59557392,0
"646",10817,"mat",163.102876,-77.59777314,0
"647",9086,"mat",163.1022643,-77.6464774,0
"648",10326,"mat",163.273515,-77.60307371,0
"649",9974,"mat",163.2339942,-77.63637691,0
"650",10545,"mat",163.2093131,-77.58341642,0
"651",5580,"mat",163.2876554,-77.63630415,0
"652",6576,"mat",163.2628721,-77.61860103,0
"653",8637,"mat",163.1486733,-77.62560366,0
"654",4627,"mat",163.2923418,-77.60895971,0
"655",7780,"mat",163.2563909,-77.64011815,0
"656",5284,"mat",163.1768316,-77.58869457,0
"657",9170,"mat",163.2976041,-77.62682355,0
"658",2664,"mat",163.1446838,-77.59078804,0
"659",6582,"mat",163.0774234,-77.60818117,0
"660",4982,"mat",163.3165095,-77.60192617,0
"661",1861,"mat",163.1161928,-77.64156471,0
"662",7338,"mat",163.2096669,-77.63445921,0
"663",10024,"mat",163.1679713,-77.64208222,0
"664",5201,"mat",163.0354823,-77.60481505,0
"665",7071,"mat",163.0211837,-77.60906126,0
"666",4864,"mat",163.2419524,-77.62613886,0
"667",7472,"mat",163.2592216,-77.63255839,0
"668",2442,"mat",163.2711186,-77.62282529,0
"669",2673,"mat",163.2906526,-77.62262886,0
"670",1435,"mat",163.2033856,-77.59448305,0
"671",9102,"mat",163.0879205,-77.62040224,0
"672",6381,"mat",163.3345739,-77.59278901,0
"673",8525,"mat",163.2932717,-77.60217714,0
"674",6995,"mat",163.1795218,-77.64343016,0
"675",7054,"mat",163.1848122,-77.58715765,0
"676",5935,"mat",163.0206067,-77.63603388,0
"677",2164,"mat",163.0315243,-77.63987081,0
"678",6015,"mat",163.2434913,-77.62686557,0
"679",10680,"mat",163.058112,-77.63204833,0
"680",9486,"mat",163.1884044,-77.63210683,0
"681",6796,"mat",163.0407999,-77.60615732,0
"682",1373,"mat",163.2738514,-77.61282006,0
"683",10437,"mat",163.2261999,-77.59836429,0
"684",7258,"mat",163.3292931,-77.59358349,0
"685",10912,"mat",163.0530962,-77.63639979,0
"686",2869,"mat",163.3320626,-77.59056517,0
"687",1720,"mat",163.2647669,-77.61153464,0
"688",5144,"mat",163.3040813,-77.61072069,0
"689",3673,"mat",163.2640237,-77.63166276,0
"690",1813,"mat",163.2144169,-77.62287366,0
"691",3444,"mat",163.1110039,-77.59774014,0
"692",10212,"mat",163.2340167,-77.63826347,0
"693",2354,"mat",163.3297158,-77.61451019,0
"694",5861,"mat",163.1984761,-77.62828956,0
"695",7081,"mat",163.1452632,-77.64539245,0
"696",5852,"mat",163.1757398,-77.65183147,0
"697",7883,"mat",163.2577014,-77.62390062,0
"698",1299,"mat",163.0933244,-77.5982658,0
"699",2818,"mat",163.226974,-77.60796881,0
"700",10608,"mat",163.2681473,-77.60631309,0
"701",3131,"mat",163.3326701,-77.63161618,0
"702",5374,"mat",163.1390738,-77.62578361,0
"703",1653,"mat",163.0085792,-77.61019115,0
"704",3252,"mat",163.298968,-77.63212782,0
"705",2203,"mat",163.2448637,-77.6308423,0
"706",6814,"mat",163.2287892,-77.58158232,0
"707",3704,"mat",163.0897878,-77.62877958,0
"708",9215,"mat",163.1850085,-77.64794835,0
"709",10196,"mat",163.3058551,-77.62622521,0
"710",8220,"mat",163.289048,-77.61652211,0
"711",8068,"mat",163.2048517,-77.64206201,0
"712",9117,"mat",163.2542348,-77.61203746,0
"713",6354,"mat",163.0911999,-77.60002114,0
"714",7050,"mat",163.0649756,-77.60148735,0
"715",6304,"mat",163.1871201,-77.59095581,0
"716",8232,"mat",163.189984,-77.63328784,0
"717",10323,"mat",163.1047584,-77.6469914,0
"718",7141,"mat",163.2912521,-77.60627457,0
"719",3253,"mat",163.0873586,-77.60262179,0
"720",6429,"mat",163.0103832,-77.61035915,0
"721",9533,"mat",163.0706663,-77.63203438,0
"722",5431,"mat",163.0765321,-77.59777364,0
"723",1963,"mat",163.1483891,-77.63853165,0
"724",4679,"mat",163.200973,-77.62712565,0
"725",6620,"mat",163.2459146,-77.59380278,0
"726",8005,"mat",163.1739689,-77.63119096,0
"727",3210,"mat",163.256615,-77.62607181,0
"728",10719,"mat",163.0817763,-77.61148291,0
"729",10281,"mat",163.0492404,-77.6449041,0
"730",4595,"mat",163.1606939,-77.58991674,0
"731",5471,"mat",163.0117448,-77.63334183,0
"732",7940,"mat",163.1932824,-77.62338606,0
"733",3999,"mat",163.3404714,-77.62221419,0
"734",5519,"mat",163.1737729,-77.62909554,0
"735",3696,"mat",163.2516403,-77.59416087,0
"736",1348,"mat",163.1309123,-77.63469153,0
"737",3153,"mat",163.213177,-77.62522002,0
"738",1723,"mat",163.0309947,-77.64930552,0
"739",8122,"mat",163.0455489,-77.62804408,0
"740",1776,"mat",163.2711352,-77.60689314,0
"741",10276,"mat",163.2337078,-77.6135635,0
"742",4476,"mat",163.2935424,-77.61429969,0
"743",4056,"mat",163.19526,-77.59109491,0
"744",5840,"mat",163.2951207,-77.60433458,0
"745",6669,"mat",163.3173495,-77.63169045,0
"746",9104,"mat",163.3201484,-77.61179642,0
"747",7468,"mat",163.1385626,-77.65069593,0
"748",8766,"mat",163.2728288,-77.62362091,0
"749",8792,"mat",163.3328831,-77.61980556,0
"750",6612,"mat",163.2423222,-77.62987559,0
"751",8168,"mat",163.0687904,-77.60426733,0
"752",1534,"mat",163.2134302,-77.62783924,0
"753",10720,"mat",163.2183336,-77.64140835,0
"754",10132,"mat",163.1373515,-77.63735497,0
"755",1754,"mat",163.2375176,-77.61256798,0
"756",7082,"mat",163.2144713,-77.61501236,0
"757",1264,"mat",163.2151697,-77.61549838,0
"758",4431,"mat",163.3362348,-77.6084338,0
"759",10221,"mat",163.0716676,-77.60939168,0
"760",7771,"mat",163.0800625,-77.64268798,0
"761",2169,"mat",163.1444369,-77.62740324,0
"762",1082,"mat",163.2130589,-77.59363658,0
"763",1229,"mat",163.2379694,-77.61550075,0
"764",6507,"mat",163.3170859,-77.61209074,0
"765",1617,"mat",163.2511066,-77.61659382,0
"766",3713,"mat",163.0592918,-77.62477702,0
"767",1789,"mat",163.1833001,-77.61948153,0
"768",8105,"mat",163.2688966,-77.60728789,0
"769",3327,"mat",163.0556572,-77.6086855,0
"770",3056,"mat",163.228895,-77.63094951,0
"771",6962,"mat",163.2615061,-77.59526835,0
"772",2880,"mat",163.3148053,-77.61674866,0
"773",5105,"mat",163.1739479,-77.63968088,0
"774",9591,"mat",163.0464692,-77.64299322,0
"775",9147,"mat",163.3285184,-77.58932465,0
"776",10077,"mat",163.159066,-77.59341741,0
"777",4154,"mat",163.1406329,-77.64652979,0
"778",7288,"mat",163.0655905,-77.60106571,0
"779",8003,"mat",163.2540726,-77.63977941,0
"780",4139,"mat",163.3039641,-77.6205741,0
"781",6422,"mat",163.0346262,-77.64978092,0
"782",7108,"mat",163.0592249,-77.60853193,0
"783",9809,"mat",163.2686636,-77.61626822,0
"784",4792,"mat",163.3104755,-77.61739839,0
"785",10894,"mat",163.1499657,-77.59167416,0
"786",7432,"mat",163.3221031,-77.61954351,0
"787",3626,"mat",163.0495135,-77.65206497,0
"788",8346,"mat",163.2919194,-77.60326665,0
"789",9338,"mat",163.0740175,-77.60260478,0
"790",9976,"mat",163.3218716,-77.61734345,0
"791",6261,"mat",163.1455623,-77.62366024,0
"792",6050,"mat",163.3061858,-77.6106058,0
"793",4869,"mat",163.1694473,-77.58792281,0
"794",7602,"mat",163.2839366,-77.63981553,0
"795",4901,"mat",163.0242449,-77.6046828,0
"796",9892,"mat",163.3033419,-77.62242884,0
"797",4973,"mat",163.2829591,-77.63664068,0
"798",5722,"mat",163.2519352,-77.58895368,0
"799",10388,"mat",163.2790906,-77.59710802,0
"800",7718,"mat",163.1564384,-77.61966649,0
"801",2284,"mat",163.1333069,-77.59439918,0
"802",3661,"mat",163.2453751,-77.59656538,0
"803",7697,"mat",163.2048639,-77.63199983,0
"804",6654,"mat",163.074068,-77.60700657,0
"805",6624,"mat",163.2190949,-77.59553124,0
"806",10803,"mat",163.254281,-77.61902495,0
"807",1489,"mat",163.1827567,-77.64484864,0
"808",7419,"mat",163.1353812,-77.59756982,0
"809",10433,"mat",163.1382749,-77.64213752,0
"810",3248,"mat",163.2315068,-77.60938085,0
"811",7201,"mat",163.2820677,-77.63430395,0
"812",8508,"mat",163.1939874,-77.58453219,0
"813",3247,"mat",163.3438199,-77.62457364,0
"814",5991,"mat",163.2424648,-77.6280232,0
"815",5761,"mat",163.012223,-77.60692863,0
"816",1390,"mat",163.0712329,-77.62721094,0
"817",6494,"mat",163.3008305,-77.61391567,0
"818",5813,"mat",163.1319892,-77.64481882,0
"819",8218,"mat",163.2332632,-77.6422149,0
"820",2166,"mat",163.1346865,-77.64756768,0
"821",5936,"mat",163.0514611,-77.60716451,0
"822",7487,"mat",163.3107928,-77.606391,0
"823",6608,"mat",163.2383101,-77.6189581,0
"824",10807,"mat",163.2122725,-77.64454477,0
"825",2807,"mat",163.28379,-77.61766494,0
"826",10080,"mat",163.3126412,-77.60383154,0
"827",4362,"mat",163.0492273,-77.62914794,0
"828",2243,"mat",163.2219819,-77.63195877,0
"829",3130,"mat",163.2403887,-77.62680979,0
"830",4245,"mat",163.2438945,-77.64080417,0
"831",8902,"mat",163.2608672,-77.61647904,0
"832",9188,"mat",163.2135202,-77.65068833,0
"833",1412,"mat",163.1433218,-77.62768741,0
"834",3095,"mat",163.2941791,-77.62048089,0
"835",5529,"mat",163.0658802,-77.60064534,0
"836",6490,"mat",163.2942654,-77.62131902,0
"837",8577,"mat",163.2822192,-77.59908483,0
"838",6802,"mat",163.2887274,-77.60069628,0
"839",7914,"mat",163.166735,-77.63230499,0
"840",7549,"mat",163.0549235,-77.64648931,0
"841",1887,"mat",163.181587,-77.62724511,0
"842",2635,"mat",163.3406022,-77.61428224,0
"843",9084,"mat",163.050727,-77.6314829,0
"844",6420,"mat",163.043348,-77.60352738,0
"845",3373,"mat",163.0192686,-77.64365489,0
"846",4761,"mat",163.0933925,-77.6009207,0
"847",6262,"mat",163.0713887,-77.6023007,0
"848",4190,"mat",163.037654,-77.63310497,0
"849",10612,"mat",163.1064089,-77.59356642,0
"850",3406,"mat",163.2855182,-77.63296007,0
"851",4249,"mat",163.2832027,-77.63104931,0
"852",8583,"mat",163.0575663,-77.61203198,0
"853",10312,"mat",163.0163031,-77.63727267,0
"854",1700,"mat",163.3048054,-77.62710371,0
"855",8065,"mat",163.0605226,-77.63741917,0
"856",3481,"mat",163.3153474,-77.60325947,0
"857",10053,"mat",163.0952559,-77.6073765,0
"858",3157,"mat",163.2181917,-77.58956087,0
"859",10027,"mat",163.0804588,-77.60373224,0
"860",7915,"mat",163.3460967,-77.62452749,0
"861",8483,"mat",163.2901311,-77.59059228,0
"862",5253,"mat",163.0777389,-77.59857241,0
"863",4857,"mat",163.2868314,-77.62509262,0
"864",8754,"mat",163.1276905,-77.64602443,0
"865",10640,"mat",163.0944833,-77.62467323,0
"866",10883,"mat",163.2319899,-77.58275575,0
"867",5331,"mat",163.0656616,-77.6038254,0
"868",5918,"mat",163.1388635,-77.6378378,0
"869",2173,"mat",163.1692646,-77.65420001,0
"870",4253,"mat",163.3084528,-77.61674425,0
"871",5074,"mat",163.0562323,-77.63296394,0
"872",5205,"mat",163.2969793,-77.62235431,0
"873",7029,"mat",163.0804702,-77.60575851,0
"874",2986,"mat",163.2613692,-77.63607729,0
"875",5305,"mat",163.1772741,-77.59690298,0
"876",9589,"mat",163.2586927,-77.62403581,0
"877",8254,"mat",163.2916516,-77.59907524,0
"878",4886,"mat",163.1989745,-77.64886579,0
"879",1717,"mat",163.1977776,-77.62780349,0
"880",5354,"mat",163.1256031,-77.59369743,0
"881",4458,"mat",163.2378071,-77.62542397,0
"882",4666,"mat",163.2399029,-77.61364024,0
"883",10075,"mat",163.0639724,-77.6146273,0
"884",8470,"mat",163.3140497,-77.60641027,0
"885",9635,"mat",163.1025605,-77.62757543,0
"886",4789,"mat",163.3252678,-77.60167411,0
"887",2571,"mat",163.262428,-77.59959647,0
"888",2870,"mat",163.1597871,-77.61888367,0
"889",1007,"mat",163.1024652,-77.59679658,0
"890",8950,"mat",163.1585352,-77.64593052,0
"891",7628,"mat",163.1395931,-77.59559576,0
"892",3766,"mat",163.2629142,-77.61902009,0
"893",9902,"mat",163.0047081,-77.60859839,0
"894",3002,"mat",163.2144371,-77.6230832,0
"895",5126,"mat",163.1561292,-77.58976147,0
"896",1289,"mat",163.3051193,-77.61130969,0
"897",9552,"mat",163.1987117,-77.59149899,0
"898",8042,"mat",163.1124063,-77.59888733,0
"899",10355,"mat",163.1142296,-77.60478421,0
"900",7234,"mat",163.1480509,-77.60097553,0
"901",5828,"mat",163.0854838,-77.62048181,0
"902",6982,"mat",163.2774829,-77.63733016,0
"903",9334,"mat",163.0524587,-77.60936164,0
"904",9176,"mat",163.1241362,-77.60093543,0
"905",4985,"mat",163.3157805,-77.5996237,0
"906",1808,"mat",163.2156662,-77.59201782,0
"907",10838,"mat",163.0543532,-77.6435918,0
"908",6724,"mat",163.2711756,-77.62016968,0
"909",1632,"mat",163.1561246,-77.62333624,0
"910",4227,"mat",163.1040103,-77.6051402,0
"911",6990,"mat",163.2913904,-77.6187122,0
"912",6884,"mat",163.1809095,-77.62350971,0
"913",2240,"mat",163.0583016,-77.61496377,0
"914",4477,"mat",163.0467926,-77.60581996,0
"915",10505,"mat",163.0693069,-77.64286998,0
"916",4331,"mat",163.2603985,-77.6215473,0
"917",1031,"mat",163.1076311,-77.64624611,0
"918",3575,"mat",163.0708916,-77.6442263,0
"919",8173,"mat",163.2359395,-77.58990019,0
"920",5277,"mat",163.1561853,-77.64877038,0
"921",4862,"mat",163.2223435,-77.62227929,0
"922",8162,"mat",163.0762942,-77.60259581,0
"923",7529,"mat",163.3302192,-77.60849814,0
"924",6138,"mat",163.2884894,-77.59678424,0
"925",3380,"mat",163.207111,-77.61637265,0
"926",1502,"mat",163.1385831,-77.63654629,0
"927",4145,"mat",163.3036474,-77.59084238,0
"928",8688,"mat",163.1814468,-77.59112022,0
"929",4380,"mat",163.3122836,-77.60820067,0
"930",3459,"mat",163.3250407,-77.62113649,0
"931",6188,"mat",163.0809762,-77.60596612,0
"932",5260,"mat",163.0797118,-77.61966622,0
"933",10781,"mat",163.0663737,-77.59879179,0
"934",8411,"mat",163.280877,-77.60027906,0
"935",7937,"mat",163.3116235,-77.61435316,0
"936",10177,"mat",163.1593123,-77.64550798,0
"937",7945,"mat",163.2507293,-77.63570691,0
"938",1149,"mat",163.1917424,-77.58999231,0
"939",7356,"mat",163.0392548,-77.65046211,0
"940",1512,"mat",163.1703533,-77.59242585,0
"941",10318,"mat",163.1007327,-77.60487395,0
"942",3809,"mat",163.2021986,-77.62460473,0
"943",2347,"mat",163.1387949,-77.59755558,0
"944",7197,"mat",163.1891018,-77.58612577,0
"945",1290,"mat",163.2851843,-77.61378016,0
"946",1182,"mat",163.268058,-77.62640326,0
"947",4592,"mat",163.3409452,-77.61291791,0
"948",6018,"mat",163.1292855,-77.64923207,0
"949",4486,"mat",163.3363076,-77.62289845,0
"950",9529,"mat",163.2245041,-77.629397,0
"951",6469,"mat",163.1946633,-77.58823263,0
"952",7530,"mat",163.1764107,-77.63984498,0
"953",9673,"mat",163.1419738,-77.63974638,0
"954",7966,"mat",163.1559488,-77.61788676,0
"955",4959,"mat",163.3120246,-77.61819455,0
"956",9250,"mat",163.2579935,-77.64308057,0
"957",3615,"mat",163.0611149,-77.60971241,0
"958",9936,"mat",163.2867013,-77.60315157,0
"959",5981,"mat",163.2626446,-77.6325426,0
"960",1021,"mat",163.1652491,-77.58996717,0
"961",8448,"mat",163.1171793,-77.59586325,0
"962",1349,"mat",163.0181014,-77.63129195,0
"963",9736,"mat",163.2232879,-77.61357546,0
"964",4753,"mat",163.096799,-77.65118088,0
"965",8377,"mat",163.0246428,-77.61156367,0
"966",3734,"mat",163.2700177,-77.60710798,0
"967",2241,"mat",163.2261628,-77.62634994,0
"968",10690,"mat",163.074853,-77.60476755,0
"969",4577,"mat",163.3201982,-77.61846961,0
"970",6385,"mat",163.3094471,-77.62159604,0
"971",4832,"mat",163.2054765,-77.63667881,0
"972",6588,"mat",163.3127833,-77.61298495,0
"973",2661,"mat",163.2190078,-77.58456108,0
"974",5121,"mat",163.1931338,-77.59610032,0
"975",8135,"mat",163.0667798,-77.64385806,0
"976",1258,"mat",163.1343232,-77.60026437,0
"977",4828,"mat",163.0610374,-77.65121701,0
"978",6128,"mat",163.2908534,-77.61190163,0
"979",9512,"mat",163.1745358,-77.63028014,0
"980",5062,"mat",163.1067073,-77.60065736,0
"981",1059,"mat",163.2921535,-77.63404683,0
"982",10994,"mat",163.2750711,-77.62965487,0
"983",2893,"mat",163.0398307,-77.61017865,0
"984",8060,"mat",163.3264768,-77.62085,0
"985",8203,"mat",163.2770855,-77.6142025,0
"986",3073,"mat",163.3004559,-77.59298892,0
"987",9762,"mat",163.2709359,-77.59365229,0
"988",8320,"mat",163.1985176,-77.62189575,0
"989",2007,"mat",163.2811021,-77.59290591,0
"990",1129,"mat",163.1929882,-77.5945637,0
"991",3159,"mat",163.077347,-77.62058391,0
"992",10730,"mat",163.2457971,-77.58933121,0
"993",1951,"mat",163.2780973,-77.60493897,0
"994",5478,"mat",163.1489258,-77.62836265,0
"995",1314,"mat",163.2240396,-77.63132068,0
"996",9460,"mat",163.1678254,-77.63876377,0
"997",2797,"mat",163.0182584,-77.64729198,0
"998",5063,"mat",163.0551955,-77.64390298,0
"999",6017,"mat",163.187941,-77.6513246,0
"1000",6153,"mat",163.1752007,-77.58863173,0
"1001",93,"mat",163.0635833,-77.59848826,1
"1002",212,"mat",163.0607704,-77.62298953,1
"1003",210,"mat",163.0490515,-77.61339242,1
"1004",452,"mat",163.2848575,-77.6312861,1
"1005",503,"mat",163.2025529,-77.65042229,1
"1006",598,"mat",163.1850562,-77.58457121,1
"1007",375,"mat",163.2701111,-77.6160868,1
"1008",65,"mat",163.0967434,-77.65614212,1
"1009",560,"mat",163.2258568,-77.63990733,1
"1010",444,"mat",163.2574945,-77.61369951,1
"1011",171,"mat",163.3188577,-77.58863787,1
"1012",64,"mat",163.2394938,-77.61444568,1
"1013",614,"mat",163.1722651,-77.64436973,1
"1014",282,"mat",163.251799,-77.5859496,1
"1015",565,"mat",163.2910221,-77.63097754,1
"1016",22,"mat",163.0734176,-77.62035483,1
"1017",964,"mat",163.2200124,-77.63518188,1
"1018",938,"mat",163.1963702,-77.58567468,1
"1019",41,"mat",163.2004583,-77.65242295,1
"1020",590,"mat",163.2111567,-77.63130819,1
"1021",447,"mat",163.2024735,-77.65129609,1
"1022",481,"mat",163.2037538,-77.65272292,1
"1023",273,"mat",163.1531631,-77.64609296,1
"1024",177,"mat",163.2906382,-77.62248917,1
"1025",15,"mat",163.1691715,-77.64445284,1
"1026",816,"mat",163.2251409,-77.63425055,1
"1027",244,"mat",163.0692557,-77.61548007,1
"1028",973,"mat",163.2039649,-77.6260294,1
"1029",182,"mat",163.2883548,-77.62564446,1
"1030",128,"mat",163.2253312,-77.6345292,1
"1031",896,"mat",163.1009048,-77.65144389,1
"1032",498,"mat",163.2386154,-77.64187627,1
"1033",828,"mat",163.0403085,-77.61398486,1
"1034",521,"mat",163.2086823,-77.63778268,1
"1035",855,"mat",163.2077628,-77.64348163,1
"1036",842,"mat",163.2037301,-77.64737752,1
"1037",318,"mat",163.0380181,-77.61385384,1
"1038",449,"mat",163.0399763,-77.61587267,1
"1039",734,"mat",163.2529998,-77.63884098,1
"1040",232,"mat",163.2164459,-77.6354074,1
"1041",270,"mat",163.1825381,-77.63042032,1
"1042",253,"mat",163.2180424,-77.63505091,1
"1043",845,"mat",163.1662653,-77.64128593,1
"1044",852,"mat",163.2926231,-77.63069046,1
"1045",599,"mat",163.2767837,-77.62244947,1
"1046",291,"mat",163.284362,-77.62007303,1
"1047",730,"mat",163.1997216,-77.65155273,1
"1048",937,"mat",163.2048516,-77.65055194,1
"1049",24,"mat",163.1007865,-77.59991273,1
"1050",12,"mat",163.2644768,-77.64263142,1
"1051",420,"mat",163.122475,-77.63518048,1
"1052",138,"mat",163.3364745,-77.5984399,1
"1053",147,"mat",163.2048264,-77.62651474,1
"1054",510,"mat",163.2646935,-77.59948115,1
"1055",52,"mat",163.2868463,-77.59025842,1
"1056",991,"mat",163.1490672,-77.58895285,1
"1057",777,"mat",163.3340851,-77.6019805,1
"1058",725,"mat",163.2838557,-77.61990072,1
"1059",331,"mat",163.2064859,-77.62682186,1
"1060",407,"mat",163.2098488,-77.62789006,1
"1061",726,"mat",163.2094165,-77.64539592,1
"1062",260,"mat",163.2060227,-77.65253824,1
"1063",575,"mat",163.10548,-77.59779753,1
"1064",370,"mat",163.2334483,-77.63414332,1
"1065",676,"mat",163.2010871,-77.65046367,1
"1066",601,"mat",163.2757923,-77.62231435,1
"1067",559,"mat",163.2895281,-77.62913283,1
"1068",931,"mat",163.3342241,-77.61095929,1
"1069",430,"mat",163.2147959,-77.63352808,1
"1070",439,"mat",163.2013676,-77.65168526,1
"1071",119,"mat",163.2681751,-77.59852163,1
"1072",527,"mat",163.0462701,-77.61714126,1
"1073",55,"mat",163.1569972,-77.59213352,1
"1074",292,"mat",163.2048832,-77.6525782,1
"1075",939,"mat",163.1895255,-77.6542525,1
"1076",17,"mat",163.2115918,-77.63074726,1
"1077",988,"mat",163.204988,-77.65027183,1
"1078",222,"mat",163.0725967,-77.61455861,1
"1079",197,"mat",163.1452117,-77.64661547,1
"1080",702,"mat",163.1104184,-77.5984762,1
"1081",681,"mat",163.1227668,-77.64573025,1
"1082",44,"mat",163.028905,-77.63181047,1
"1083",166,"mat",163.0276779,-77.61284489,1
"1084",201,"mat",163.2101869,-77.62970534,1
"1085",886,"mat",163.2053165,-77.64859336,1
"1086",62,"mat",163.0595715,-77.61457455,1
"1087",678,"mat",163.0690182,-77.62225865,1
"1088",248,"mat",163.2055469,-77.64929111,1
"1089",949,"mat",163.1829497,-77.63132692,1
"1090",58,"mat",163.2037492,-77.65097604,1
"1091",491,"mat",163.2343799,-77.63200788,1
"1092",669,"mat",163.0928597,-77.59666058,1
"1093",908,"mat",163.3274459,-77.59610814,1
"1094",600,"mat",163.2894705,-77.59049059,1
"1095",876,"mat",163.1840923,-77.65207497,1
"1096",901,"mat",163.180028,-77.58812174,1
"1097",622,"mat",163.1002204,-77.65294892,1
"1098",336,"mat",163.1805749,-77.58528942,1
"1099",57,"mat",163.3154646,-77.59815777,1
"1100",207,"mat",163.3004537,-77.62286188,1
"1101",670,"mat",163.0926984,-77.5985478,1
"1102",755,"mat",163.1685352,-77.64463025,1
"1103",959,"mat",163.1720531,-77.59496898,1
"1104",6,"mat",163.0190538,-77.63097398,1
"1105",250,"mat",163.0405841,-77.61534631,1
