layer,longitude,lattitude,presence
,162.9983691,-77.60990731,0
,163.0550366,-77.61935986,0
,163.1722286,-77.62987871,0
,163.2849563,-77.62351798,0
,163.1433585,-77.62935722,0
,163.261114,-77.62397842,0
,163.1195365,-77.61122012,0
,163.1564225,-77.59741757,0
,163.1037154,-77.64861532,0
,163.0949692,-77.63338378,0
,163.0523167,-77.63915904,0
,163.2396827,-77.61976177,0
,163.2096073,-77.58765064,0
,163.0773717,-77.64547848,0
,163.167394,-77.60450333,0
,163.1163066,-77.62461508,0
,162.9829996,-77.61002092,0
,163.2297392,-77.61940386,0
,163.3096504,-77.61882689,0
,163.0715303,-77.59645517,0
,163.2787515,-77.61660543,0
,163.3323912,-77.60883596,0
,162.9994976,-77.62041403,0
,163.2126347,-77.61248726,0
,163.2659657,-77.62188289,0
,163.096167,-77.62297331,0
,163.0286259,-77.61816268,0
,163.2856531,-77.61032098,0
,163.1335998,-77.59820107,0
,163.2238657,-77.61154056,0
,163.1439509,-77.60547805,0
,162.984029,-77.61362907,0
,163.0611279,-77.60852516,0
,163.2306876,-77.60602452,0
,163.113996,-77.60605125,0
,163.1324561,-77.60986124,0
,163.1618637,-77.63410978,0
,163.2003258,-77.62093434,0
,163.2062458,-77.62763681,0
,163.2778722,-77.61191981,0
,163.236925,-77.59953686,0
,163.0948547,-77.64062171,0
,163.1388833,-77.63184005,0
,163.2540536,-77.59966335,0
,163.0729343,-77.65034971,0
,163.2027714,-77.58949526,0
,163.0515267,-77.64193831,0
,163.0071204,-77.60432982,0
,163.2260448,-77.61708394,0
,163.1787092,-77.59014603,0
,163.194587,-77.59747952,0
,163.207813,-77.61450696,0
,163.1714429,-77.64299812,0
,163.1609944,-77.61151611,0
,163.2606927,-77.61193151,0
,163.0352147,-77.63236469,0
,163.3220925,-77.6049393,0
,162.9955856,-77.62160908,0
,163.1259455,-77.60850761,0
,163.0278516,-77.62964784,0
,163.1850004,-77.60533813,0
,163.0600292,-77.63209574,0
,163.2180594,-77.5946756,0
,163.2597275,-77.5926041,0
,163.2189704,-77.58847814,0
,163.0910033,-77.62556357,0
,163.1812631,-77.59817943,0
,163.1143519,-77.64590236,0
,163.2890787,-77.59364401,0
,163.2555735,-77.59516663,0
,163.1142751,-77.61313376,0
,163.1522742,-77.62933031,0
,163.1743688,-77.5845308,0
,163.2388568,-77.58749199,0
,163.0182894,-77.6110974,0
,163.2899661,-77.60368288,0
,163.1399759,-77.63277928,0
,163.1862297,-77.60040122,0
,163.0121545,-77.60863279,0
,163.002978,-77.61319537,0
,163.2644652,-77.59411211,0
,163.0392829,-77.62039281,0
,163.318616,-77.59819015,0
,163.2392951,-77.61626364,0
,163.1400475,-77.63998768,0
,163.1560622,-77.58508011,0
,163.1008217,-77.59923045,0
,163.1946123,-77.62365983,0
,163.0553608,-77.62149462,0
,163.3217981,-77.61989981,0
,163.0915533,-77.59363453,0
,163.2137949,-77.6296355,0
,163.1064196,-77.60841756,0
,163.0352117,-77.63777754,0
,163.2761647,-77.61609076,0
,163.3050367,-77.61474709,0
,163.1490207,-77.63221876,0
,163.0238955,-77.62007472,0
,163.2624091,-77.62829228,0
,163.2594792,-77.595176,0
,163.1134555,-77.64794249,0
,163.1659894,-77.61491849,0
,163.1961166,-77.62655303,0
,163.1188892,-77.63862309,0
,163.2134045,-77.59972619,0
,163.1866709,-77.5993982,0
,163.0513729,-77.62861549,0
,163.2185115,-77.59120498,0
,162.977582,-77.61590796,0
,163.1948732,-77.63641179,0
,163.0016481,-77.62168036,0
,163.109639,-77.6307018,0
,163.1973615,-77.61181399,0
,163.0864764,-77.61005591,0
,163.1441596,-77.58870071,0
,162.9736136,-77.61265328,0
,163.0340612,-77.61233897,0
,163.0345979,-77.60210409,0
,163.2822466,-77.6243553,0
,163.0172849,-77.62661647,0
,163.0228853,-77.62721933,0
,163.1028132,-77.65489998,0
,162.9771851,-77.61272392,0
,163.1487415,-77.64100864,0
,163.0527633,-77.62912933,0
,163.1265401,-77.60024667,0
,163.311585,-77.61002938,0
,163.1664484,-77.62180018,0
,163.0564013,-77.62431723,0
,163.2833447,-77.62087343,0
,163.2794066,-77.59973181,0
,163.2217966,-77.58972299,0
,163.1088129,-77.63697035,0
,163.2116944,-77.60915111,0
,163.115641,-77.59088729,0
,163.1742485,-77.64297108,0
,163.2760343,-77.61631128,0
,163.049125,-77.6423856,0
,163.1654477,-77.62262127,0
,163.1168051,-77.63750142,0
,163.1036525,-77.63325003,0
,163.0088537,-77.62534185,0
,163.2057898,-77.58604477,0
,163.1929399,-77.586242,0
,163.1782024,-77.61805478,0
,163.1705163,-77.58571673,0
,163.0017063,-77.62304206,0
,163.1500688,-77.59488434,0
,163.2245513,-77.60596687,0
,163.1423572,-77.58855966,0
,163.1831638,-77.59375923,0
,163.2193797,-77.58488957,0
,163.246685,-77.6079548,0
,162.9818143,-77.61710655,0
,163.1630248,-77.60363034,0
,163.1833423,-77.61870261,0
,163.29758,-77.62258382,0
,163.1618166,-77.62744774,0
,163.1158432,-77.63779655,0
,163.2626425,-77.60438657,0
,163.1516434,-77.59503691,0
,163.0835506,-77.63200835,0
,163.2240763,-77.62081944,0
,163.2938234,-77.59485838,0
,163.1502909,-77.61312187,0
,163.0943662,-77.61157547,0
,163.3172549,-77.61997635,0
,163.2012978,-77.59961459,0
,163.1775808,-77.6236165,0
,163.1730692,-77.61801842,0
,163.2412431,-77.59854148,0
,163.082945,-77.62735619,0
,163.0505153,-77.63645894,0
,163.2746521,-77.59895823,0
,163.0695206,-77.64544231,0
,163.1430116,-77.60401564,0
,163.2877391,-77.62302998,0
,163.2203288,-77.62631735,0
,163.2018783,-77.62276645,0
,163.18173,-77.61389596,0
,163.0999037,-77.6478204,0
,163.225186,-77.59028054,0
,163.3071313,-77.59925814,0
,163.2619567,-77.59434015,0
,163.1796525,-77.62706371,0
,163.1073142,-77.60093026,0
,163.2545005,-77.60759278,0
,163.2833087,-77.61873118,0
,163.1776229,-77.63226202,0
,163.1709892,-77.64047191,0
,163.0928473,-77.63306323,0
,163.0370177,-77.62498803,0
,163.154143,-77.64622519,0
,163.3140319,-77.59665775,0
,163.1924956,-77.60700605,0
,163.1397384,-77.59724291,0
,163.0545044,-77.60211696,0
,163.1031911,-77.63973115,0
,163.2964863,-77.59894351,0
,163.2987946,-77.62125218,0
,163.1121978,-77.65233171,0
,163.1667367,-77.64305657,0
,163.1554429,-77.61123435,0
,163.064157,-77.63647208,0
,163.058904,-77.62887188,0
,163.048358,-77.62658387,0
,163.1644276,-77.62660615,0
,163.216803,-77.63018728,0
,163.3227265,-77.60793765,0
,163.0585778,-77.61635669,0
,163.3349619,-77.61505363,0
,162.9911506,-77.62022206,0
,163.2330342,-77.60315698,0
,163.3057946,-77.62201603,0
,163.0767807,-77.60308947,0
,163.161248,-77.588225,0
,163.1109815,-77.64157674,0
,163.2853809,-77.59472274,0
,163.2422835,-77.63302945,0
,163.0787122,-77.63561775,0
,163.0887958,-77.64111832,0
,163.188474,-77.58413328,0
,163.1289518,-77.65059082,0
,163.3060532,-77.61993764,0
,163.0802215,-77.63056299,0
,163.1227039,-77.61181483,0
,162.9960912,-77.61953848,0
,163.0697645,-77.62763013,0
,163.0165681,-77.61493478,0
,163.0635757,-77.64671929,0
,163.1716925,-77.61693336,0
,163.2527874,-77.60891317,0
,163.152252,-77.64582883,0
,163.1540784,-77.5862098,0
,163.2065748,-77.59635765,0
,163.1756045,-77.62559298,0
,163.0698418,-77.61595092,0
,163.1713279,-77.6312964,0
,163.0902787,-77.613257,0
,163.0005556,-77.62316423,0
,163.1467235,-77.60441126,0
,163.1038694,-77.61515666,0
,163.1273108,-77.60591981,0
,163.2584777,-77.62621722,0
,163.1156762,-77.64323152,0
,163.1358468,-77.61504575,0
,163.196407,-77.59944408,0
,163.1207718,-77.59723026,0
,163.2190471,-77.62530363,0
,163.2443047,-77.62103647,0
,163.0881221,-77.61473153,0
,163.2046708,-77.60634809,0
,163.3294943,-77.620243,0
,163.2127089,-77.60752987,0
,163.0609941,-77.59693783,0
,163.1694344,-77.59228339,0
,163.2141746,-77.59662989,0
,163.0628965,-77.6437043,0
,163.1165398,-77.59365999,0
,163.2092575,-77.59673525,0
,163.2630837,-77.6176299,0
,163.3063392,-77.60036653,0
,163.0627708,-77.63083564,0
,163.239169,-77.61018996,0
,163.1298779,-77.59454736,0
,163.2175197,-77.59312697,0
,163.1350572,-77.64984584,0
,163.1665996,-77.6092069,0
,163.0372494,-77.63336531,0
,163.1321982,-77.60751797,0
,163.0509141,-77.60997212,0
,163.0850308,-77.62688332,0
,163.1027248,-77.64278645,0
,163.2588273,-77.62044915,0
,163.1803207,-77.60937384,0
,163.2195067,-77.63832233,0
,163.2323472,-77.60093719,0
,163.2221271,-77.59924186,0
,163.3075251,-77.59601617,0
,163.1529215,-77.60175016,0
,163.0813139,-77.64242653,0
,163.1421329,-77.64953348,0
,163.0702797,-77.60386191,0
,163.0636718,-77.62384715,0
,163.1248328,-77.61025949,0
,163.0743164,-77.59567444,0
,163.1543292,-77.63929069,0
,163.0383757,-77.60501234,0
,163.169762,-77.59643068,0
,163.0641367,-77.63597455,0
,163.0166274,-77.60662957,0
,163.0875101,-77.61040196,0
,163.1525019,-77.60700931,0
,163.2868422,-77.59897925,0
,163.1621205,-77.5881859,0
,163.0555564,-77.60679855,0
,163.0909089,-77.64524812,0
,163.1606066,-77.58615375,0
,163.2690129,-77.61795938,0
,163.2509768,-77.61886745,0
,163.0283238,-77.62533994,0
,163.211947,-77.62199553,0
,163.0564197,-77.6020658,0
,163.2894839,-77.6238539,0
,163.0662881,-77.59598985,0
,163.0351179,-77.62325066,0
,163.2198154,-77.61380101,0
,163.291724,-77.60415029,0
,163.1808803,-77.61584628,0
,163.1626237,-77.60294314,0
,163.0428518,-77.62499293,0
,163.3028516,-77.61767658,0
,163.1899582,-77.5834313,0
,163.0994757,-77.59659741,0
,163.146823,-77.61052449,0
,163.0170056,-77.60918939,0
,163.2333432,-77.60885915,0
,163.2503777,-77.58855014,0
,163.1311556,-77.61081377,0
,163.0842256,-77.63986745,0
,163.1811513,-77.64050478,0
,163.2222841,-77.59321647,0
,163.0850998,-77.60465036,0
,163.101346,-77.6484517,0
,163.2627298,-77.60913081,0
,163.1324766,-77.64939284,0
,163.3178772,-77.60051125,0
,163.0425208,-77.60664857,0
,163.2744127,-77.61018223,0
,163.1278045,-77.59773835,0
,163.3148,-77.60663496,0
,163.3266979,-77.62079614,0
,163.1097215,-77.59580498,0
,163.1504118,-77.63044129,0
,163.0498475,-77.60303422,0
,163.1449647,-77.62722894,0
,163.1731673,-77.64069905,0
,163.0429983,-77.60714482,0
,163.152616,-77.60431976,0
,162.9892108,-77.60682399,0
,163.2261506,-77.62815005,0
,163.1537742,-77.6256026,0
,163.263054,-77.60332606,0
,163.1191274,-77.62278486,0
,163.1864964,-77.63819435,0
,163.1698893,-77.5926576,0
,163.1144167,-77.63091366,0
,163.1822591,-77.62520803,0
,163.1850729,-77.63156617,0
,163.2781573,-77.61384709,0
,163.071662,-77.62899969,0
,163.0385821,-77.62612491,0
,163.2279814,-77.6189947,0
,163.30791,-77.61228044,0
,163.0588635,-77.62630861,0
,163.1111229,-77.63461327,0
,163.1002114,-77.60621739,0
,163.1733664,-77.59312097,0
,163.1553196,-77.58787335,0
,163.0734605,-77.63360457,0
,163.2165955,-77.63129964,0
,163.1339522,-77.59357423,0
,163.1448329,-77.61967203,0
,163.1393228,-77.63493651,0
,163.2653424,-77.61222479,0
,163.0797793,-77.61446436,0
,163.2257283,-77.58946338,0
,163.2279815,-77.60350214,0
,163.3108814,-77.61278232,0
,163.27578,-77.59554604,0
,163.1111007,-77.60314443,0
,163.0982427,-77.63703622,0
,163.3117334,-77.60564441,0
,163.0996895,-77.59766493,0
,163.2679746,-77.60977908,0
,163.3019479,-77.60993099,0
,163.1690554,-77.58383443,0
,163.1179822,-77.63993352,0
,163.2678207,-77.60326072,0
,163.0781293,-77.63683219,0
,163.2853313,-77.59762164,0
,163.1593403,-77.61849723,0
,163.2187188,-77.60698533,0
,163.1307781,-77.64311896,0
,163.1808056,-77.63800724,0
,163.0953727,-77.59593396,0
,163.2767637,-77.602406,0
,163.1202686,-77.62867038,0
,163.0241442,-77.63049613,0
,163.147533,-77.5949425,0
,163.2218333,-77.63668808,0
,163.142705,-77.60462217,0
,163.3123651,-77.60623643,0
,163.1237906,-77.63084852,0
,163.0522837,-77.59892413,0
,163.088238,-77.63029683,0
,163.2973597,-77.60199012,0
,163.274435,-77.59805577,0
,163.0908313,-77.65109999,0
,163.3361793,-77.61915788,0
,163.1291984,-77.6332054,0
,163.1751253,-77.58806864,0
,163.117725,-77.59827304,0
,163.1809025,-77.60344368,0
,163.0498564,-77.61445287,0
,163.0598506,-77.63061228,0
,163.0530856,-77.64282194,0
,163.3080771,-77.61083181,0
,163.2462396,-77.59622377,0
,163.1176791,-77.60144361,0
,163.2535695,-77.62257104,0
,163.0357559,-77.62388418,0
,163.1033646,-77.63029787,0
,163.2641848,-77.61244779,0
,163.1392072,-77.61550224,0
,163.0530219,-77.61812849,0
,163.0767222,-77.62543835,0
,163.2749074,-77.62601732,0
,163.2650879,-77.60939035,0
,163.0497868,-77.61148957,0
,163.288107,-77.61782928,0
,163.0609683,-77.62798143,0
,163.1420801,-77.59743739,0
,163.0604432,-77.63132183,0
,163.1149338,-77.61724158,0
,163.1682586,-77.58731492,0
,163.0330274,-77.60265303,0
,163.174703,-77.60004177,0
,162.9981423,-77.61869685,0
,163.1694652,-77.6041188,0
,163.2397235,-77.61624468,0
,163.0839258,-77.63242669,0
,163.1015443,-77.5919133,0
,163.0274489,-77.60943434,0
,163.321483,-77.59936315,0
,163.1227934,-77.62770058,0
,163.2284457,-77.60134361,0
,163.2089681,-77.58395737,0
,163.2350148,-77.63623355,0
,163.1951031,-77.64132991,0
,163.1206299,-77.6509766,0
,163.2461582,-77.60840299,0
,163.0898139,-77.6542591,0
,163.1160512,-77.61130226,0
,163.0779689,-77.65173561,0
,163.0694376,-77.63178497,0
,163.2939719,-77.60987497,0
,163.130325,-77.60796057,0
,163.2315518,-77.59470558,0
,163.2027029,-77.58430096,0
,163.2230574,-77.62494096,0
,163.1386139,-77.59286592,0
,163.1189448,-77.59024215,0
,163.1073956,-77.6013825,0
,163.230736,-77.63394291,0
,163.2010974,-77.62478047,0
,163.1168824,-77.62187871,0
,163.1796015,-77.62343088,0
,163.1681331,-77.63910669,0
,162.9695678,-77.6087337,0
,163.2357627,-77.6218851,0
,163.3111026,-77.62188933,0
,163.179584,-77.63695212,0
,163.0682552,-77.61181875,0
,163.1361288,-77.61005206,0
,163.2160049,-77.62445591,0
,163.0989621,-77.59574777,0
,163.052136,-77.6186066,0
,163.1858723,-77.61969388,0
,163.1521864,-77.63529123,0
,163.0393345,-77.6073044,0
,163.0718071,-77.61912687,0
,163.0152,-77.61605639,0
,163.176418,-77.58922502,0
,163.0601373,-77.61425249,0
,163.1729221,-77.6027287,0
,163.1742778,-77.61131851,0
,163.2153012,-77.61316691,0
,163.1522203,-77.64345871,0
,163.0869781,-77.63368134,0
,163.252312,-77.61722231,0
,163.1617586,-77.61496985,0
,163.1873947,-77.5876564,0
,163.0360233,-77.6062918,0
,163.0874111,-77.64499302,0
,163.1193491,-77.61678704,0
,163.1572336,-77.60043847,0
,163.1089038,-77.65053843,0
,163.3119117,-77.61851827,0
,163.3067359,-77.61259746,0
,163.3417581,-77.61766559,0
,163.1167896,-77.59014054,0
,163.296681,-77.62285414,0
,163.0440529,-77.62211857,0
,163.0714848,-77.65126816,0
,163.2212061,-77.63671116,0
,163.3137922,-77.61905947,0
,163.1288461,-77.63502717,0
,163.1586933,-77.61955291,0
,163.0869706,-77.6128056,0
,163.1290893,-77.59867071,0
,163.202762,-77.63264863,0
,163.1316316,-77.58790264,0
,163.1477899,-77.61486885,0
,163.2002298,-77.61073778,0
,163.0320174,-77.63517396,0
,163.1443501,-77.58692532,0
,163.2765006,-77.59331325,0
,163.2672527,-77.62760863,0
,163.2804115,-77.59942761,0
,163.2024235,-77.62465531,0
,162.9835307,-77.61202711,0
,163.2223943,-77.5911836,0
,163.1839667,-77.61701763,0
,163.0293073,-77.63539917,0
,163.3009223,-77.60128771,0
,162.9728531,-77.61069553,0
,163.1208785,-77.64537297,0
,163.189683,-77.6141372,0
,163.2013931,-77.60017846,0
,163.162164,-77.62282898,0
,163.1962564,-77.58476893,0
,163.2739099,-77.62338002,0
,163.2003633,-77.63274936,0
,163.2489254,-77.63107186,0
,163.0677909,-77.63558362,0
,163.2113351,-77.61829208,0
,163.1911181,-77.60306931,0
,163.0108431,-77.61472333,0
,163.3052098,-77.60019892,0
,163.1970586,-77.62375071,0
,163.3380512,-77.61637934,0
,163.2083267,-77.60591927,0
,163.2253631,-77.58761886,0
,163.0929248,-77.61615293,0
,163.2743855,-77.62621924,0
,163.1762178,-77.6440478,0
,163.0625753,-77.63240311,0
,163.2749286,-77.5926134,0
,163.1293446,-77.59945087,0
,163.0621562,-77.62854984,0
,163.3294252,-77.6146659,0
,163.0949082,-77.62238326,0
,163.2906237,-77.61320618,0
,163.0160148,-77.6239337,0
,163.1707829,-77.58714071,0
,163.3242079,-77.60136319,0
,163.0719905,-77.59853052,0
,162.9970454,-77.61314896,0
,163.1023602,-77.62512619,0
,163.0012105,-77.61547768,0
,163.134001,-77.59065277,0
,163.1001494,-77.60945649,0
,163.2677931,-77.62573454,0
,163.2372674,-77.62258389,0
,163.083749,-77.60169353,0
,163.0495077,-77.60756735,0
,163.2415275,-77.59090809,0
,163.155211,-77.59235789,0
,163.2463118,-77.60132022,0
,163.0581089,-77.60166704,0
,163.0296636,-77.60240264,0
,163.0245842,-77.60452191,0
,163.0818928,-77.65353346,0
,163.0426204,-77.639955,0
,163.1067627,-77.63476142,0
,163.080041,-77.65031779,0
,163.2328226,-77.60496106,0
,163.1598504,-77.63220532,0
,163.1228024,-77.6251808,0
,163.0319088,-77.62870776,0
,163.131576,-77.63928091,0
,163.0427308,-77.63050852,0
,163.1589334,-77.64707472,0
,163.1437303,-77.59762778,0
,163.2499564,-77.5944042,0
,163.2261889,-77.61696182,0
,163.0591117,-77.64587485,0
,163.3152058,-77.60937209,0
,163.1483337,-77.63472734,0
,163.1805307,-77.63364597,0
,163.2350517,-77.59962555,0
,163.2100709,-77.61638369,0
,163.1190242,-77.64255381,0
,163.1846626,-77.61016249,0
,163.0429539,-77.6100837,0
,163.1963329,-77.58650415,0
,163.255729,-77.61570369,0
,163.2276454,-77.60856374,0
,163.0745098,-77.62021684,0
,163.0164348,-77.61550085,0
,163.0267385,-77.60876746,0
,162.999027,-77.61281019,0
,163.0748644,-77.62795152,0
,163.2785492,-77.59472313,0
,163.2290094,-77.60727804,0
,163.292393,-77.6224037,0
,163.2995686,-77.59966228,0
,163.1170802,-77.6374446,0
,163.2990775,-77.61011683,0
,163.3069866,-77.6089981,0
,163.2289949,-77.62571349,0
,163.1883416,-77.61532415,0
,163.1587451,-77.59061876,0
,163.1504548,-77.60985549,0
,163.2991677,-77.59469357,0
,163.1475577,-77.62900354,0
,163.1073104,-77.6094015,0
,163.072922,-77.60368616,0
,163.2462958,-77.62613111,0
,163.1066489,-77.60436956,0
,163.3140504,-77.59870918,0
,163.1540784,-77.5927002,0
,163.3118105,-77.60596356,0
,163.1554423,-77.60039201,0
,163.0589692,-77.60401162,0
,163.1924388,-77.60429521,0
,163.1529472,-77.59492059,0
,163.1327959,-77.64253032,0
,163.1747238,-77.63634883,0
,163.1467872,-77.60890967,0
,163.0760586,-77.62885267,0
,163.2068566,-77.59450864,0
,163.1893407,-77.587188,0
,163.1322426,-77.63129487,0
,163.2208004,-77.61358699,0
,163.1461835,-77.61440851,0
,163.2906606,-77.61515568,0
,163.2693266,-77.6240284,0
,163.299114,-77.60595441,0
,163.064794,-77.6018854,0
,163.2210142,-77.59522978,0
,163.2599611,-77.60952333,0
,163.1042366,-77.62417193,0
,163.1230388,-77.64679502,0
,163.1870749,-77.59710393,0
,163.1586585,-77.58425622,0
,163.2142498,-77.62799975,0
,163.2679872,-77.61021538,0
,163.3128277,-77.61173361,0
,163.2062158,-77.61863997,0
,163.1316055,-77.59928336,0
,163.176597,-77.58738489,0
,163.1109474,-77.6370278,0
,163.2439565,-77.60593047,0
,163.0788716,-77.6425782,0
,163.1453601,-77.61470239,0
,163.0671642,-77.6023989,0
,163.1861382,-77.58356692,0
,163.1166959,-77.6378287,0
,163.2191732,-77.62303148,0
,163.0892435,-77.61860566,0
,163.114725,-77.62760431,0
,162.9773742,-77.60975061,0
,163.1106283,-77.60511593,0
,163.2092572,-77.62657126,0
,163.2933806,-77.60534676,0
,163.243135,-77.61033343,0
,163.0966223,-77.6006256,0
,163.1019983,-77.59689165,0
,163.1498721,-77.58916842,0
,163.1752389,-77.62313123,0
,163.0831115,-77.65372443,0
,163.2516749,-77.61288757,0
,163.0642726,-77.61500801,0
,163.2028766,-77.59296184,0
,163.2514734,-77.61911198,0
,163.1339641,-77.60441582,0
,163.2115612,-77.63604132,0
,163.1025259,-77.6282309,0
,162.9935131,-77.61877036,0
,163.0111638,-77.6222641,0
,163.1468151,-77.59835194,0
,163.1829517,-77.62515248,0
,163.0566889,-77.61299829,0
,163.1068468,-77.59962869,0
,163.2253327,-77.59546018,0
,163.1235509,-77.6431173,0
,163.0533293,-77.60057329,0
,163.140588,-77.6146926,0
,163.3307885,-77.61964333,0
,163.1653582,-77.63963067,0
,163.1938365,-77.60500077,0
,163.313637,-77.62173075,0
,163.2123079,-77.58385441,0
,163.1378726,-77.63736428,0
,163.2043001,-77.62945198,0
,163.0935624,-77.60894469,0
,163.0821396,-77.64649109,0
,163.1283701,-77.63448363,0
,163.1126036,-77.59735571,0
,163.1337558,-77.64568458,0
,163.1480596,-77.62312155,0
,163.271186,-77.60395674,0
,163.2275453,-77.62248489,0
,163.0275974,-77.62521106,0
,163.1981765,-77.63010038,0
,163.083764,-77.61774872,0
,163.0818867,-77.64553248,0
,163.2777426,-77.59579982,0
,163.0761972,-77.60641768,0
,163.1181907,-77.64077423,0
,163.1229928,-77.63665173,0
,163.2185267,-77.61321581,0
,163.2428577,-77.58971053,0
,163.1104143,-77.64565106,0
,163.1796719,-77.60683474,0
,163.1614402,-77.6379443,0
,163.2821036,-77.61549733,0
,163.2535382,-77.60856367,0
,163.0953072,-77.62768654,0
,163.2713104,-77.62322456,0
,163.1755607,-77.5992983,0
,163.322663,-77.60073433,0
,163.0729038,-77.61941419,0
,163.1286023,-77.60673736,0
,163.1853985,-77.63941585,0
,163.0860684,-77.60576858,0
,163.0671344,-77.62512947,0
,163.1850306,-77.60569539,0
,163.0632364,-77.62327249,0
,163.2300371,-77.58618132,0
,163.0208125,-77.62106882,0
,163.1260862,-77.62022182,0
,163.2953808,-77.62199917,0
,163.1952297,-77.59218049,0
,163.1431679,-77.60451135,0
,163.2438921,-77.62220837,0
,163.093243,-77.62420687,0
,162.9693648,-77.61213555,0
,163.150829,-77.60932112,0
,163.1444654,-77.63941316,0
,163.2148324,-77.6223802,0
,163.3206089,-77.61365221,0
,163.2299252,-77.6037163,0
,163.291872,-77.59461954,0
,163.2418833,-77.62995904,0
,163.0722871,-77.6460597,0
,163.1104331,-77.60653409,0
,163.1000484,-77.62617772,0
,163.2330813,-77.63621333,0
,163.1889026,-77.6215256,0
,163.1183566,-77.64956418,0
,163.0648995,-77.59677089,0
,163.0643237,-77.62859038,0
,163.1210014,-77.62048354,0
,163.1584318,-77.61652487,0
,163.0333016,-77.62396491,0
,163.2744313,-77.59897594,0
,163.1595103,-77.61150371,0
,163.0924571,-77.64722346,0
,163.157583,-77.6467401,0
,163.1572395,-77.64355523,0
,163.105169,-77.63123163,0
,163.15663,-77.58938374,0
,163.1560187,-77.63730548,0
,163.0819384,-77.60432933,0
,163.1254725,-77.62977821,0
,163.2268082,-77.60125147,0
,163.1113503,-77.62723592,0
,163.096038,-77.60381183,0
,163.0461384,-77.63084393,0
,163.0824545,-77.59707307,0
,163.1032005,-77.60228314,0
,163.3123399,-77.61343768,0
,162.9897893,-77.61788707,0
,163.1048371,-77.65094184,0
,163.2310155,-77.60894067,0
,163.0633585,-77.59767853,0
,163.1089993,-77.60516085,0
,163.2488187,-77.62910776,0
,163.2382055,-77.59562287,0
,163.0798702,-77.64819553,0
,163.0530866,-77.6112436,0
,163.1261833,-77.6331019,0
,163.178256,-77.60379966,0
,163.0459226,-77.61372269,0
,163.2854392,-77.62534201,0
,163.116332,-77.59856021,0
,163.3280664,-77.61017284,0
,163.2141453,-77.62119067,0
,163.171571,-77.61070943,0
,163.2619835,-77.59786955,0
,163.1638808,-77.62932024,0
,163.2855663,-77.62793311,0
,163.1175808,-77.64136225,0
,163.1238171,-77.63883223,0
,163.255675,-77.59878693,0
,163.2230228,-77.63572227,0
,163.1607134,-77.58460135,0
,162.9968882,-77.61760804,0
,163.0618309,-77.63474619,0
,163.0513013,-77.62412048,0
,163.2839118,-77.60434442,0
,163.2096756,-77.62601104,0
,163.1092222,-77.61067959,0
,163.2652284,-77.60793717,0
,163.2358393,-77.60587036,0
,163.1834415,-77.62359764,0
,163.0555191,-77.64118538,0
,163.281865,-77.59481432,0
,163.2487701,-77.62086519,0
,163.3038224,-77.61937172,0
,163.0766067,-77.6021165,0
,163.1804827,-77.61935145,0
,163.111058,-77.6448249,0
,163.2097089,-77.60184877,0
,163.0417568,-77.63269451,0
,163.130733,-77.62631154,0
,163.1974982,-77.59116729,0
,163.0274321,-77.61412149,0
,163.1441741,-77.62360255,0
,163.1982115,-77.60098694,0
,163.1808524,-77.58420165,0
,163.1783522,-77.62978652,0
,163.0571693,-77.64149764,0
,163.3084802,-77.60288356,0
,163.0098169,-77.61435813,0
,163.2507712,-77.63324048,0
,163.165236,-77.59782533,0
,163.2272989,-77.63656629,0
,163.095971,-77.65164877,0
,163.3291913,-77.61215497,0
,163.2725219,-77.60035103,0
,163.182452,-77.60671193,0
,163.1083777,-77.60124245,0
,163.2611574,-77.59573778,0
,163.2475968,-77.62305691,0
,163.3305215,-77.61354697,0
,163.0566474,-77.63187051,0
,163.1494418,-77.59446878,0
,163.0519553,-77.63768393,0
,163.161932,-77.59245196,0
,162.9873658,-77.60695586,0
,163.2158498,-77.62787626,0
,163.2182835,-77.63075264,0
,163.0378884,-77.61043462,0
,163.2764541,-77.61352479,0
,163.1126901,-77.60719369,0
,163.0684252,-77.61787042,0
,163.0769175,-77.62975861,0
,163.1382557,-77.598751,0
,163.1163277,-77.64518529,0
,162.9724285,-77.61020524,0
,163.1230576,-77.63927421,0
,163.2436411,-77.60581603,0
,163.205353,-77.59225378,0
,163.2132941,-77.62773642,0
,163.0416841,-77.60659164,0
,163.1417552,-77.59921138,0
,163.2422013,-77.59607752,0
,163.2785082,-77.61448661,0
,163.1179514,-77.60863782,0
,163.2555212,-77.61621752,0
,163.2327663,-77.62644986,0
,163.2236868,-77.6306083,0
,163.0563659,-77.62992486,0
,162.9765116,-77.60877928,0
,163.101126,-77.60203709,0
,163.219496,-77.58580202,0
,163.2400695,-77.62811265,0
,163.0337396,-77.60279272,0
,163.1808273,-77.60665017,0
,163.2342054,-77.62057533,0
,163.1447645,-77.61673863,0
,163.1070319,-77.63759528,0
,163.1425277,-77.60828784,0
,163.1580664,-77.59822397,0
,163.201414,-77.63368178,0
,163.2518307,-77.62823624,0
,163.0967392,-77.64666487,0
,163.1032537,-77.59499128,0
,163.1435625,-77.64711215,0
,163.1857337,-77.60715265,0
,163.0373526,-77.62709903,0
,163.1100981,-77.59927609,0
,163.2988474,-77.62022921,0
,163.1938891,-77.61209734,0
,163.3378627,-77.61832809,0
,163.2770295,-77.62744055,0
