layer,longitude,lattitude,presence
,163.0875564,-77.61686239,0
,163.2452925,-77.60590315,0
,163.3128571,-77.60697091,0
,163.1685174,-77.58654812,0
,163.1048668,-77.62873404,0
,163.0698997,-77.62726665,0
,163.0519045,-77.62721802,0
,163.2283926,-77.63737655,0
,163.1054276,-77.6387041,0
,163.0453153,-77.62807255,0
,163.2339592,-77.60557426,0
,163.0460005,-77.62286622,0
,163.2353026,-77.59851945,0
,163.1787778,-77.62906904,0
,163.2072947,-77.61298248,0
,163.0709112,-77.60747086,0
,163.2403579,-77.60562621,0
,163.1474111,-77.60665085,0
,163.3163076,-77.62138158,0
,163.2885852,-77.60497462,0
,163.0421183,-77.60462457,0
,163.3293459,-77.6134355,0
,163.2377241,-77.60154715,0
,163.183797,-77.61623606,0
,163.1671748,-77.63817779,0
,163.2628354,-77.62529728,0
,163.1855407,-77.64113,0
,163.2293521,-77.62207908,0
,163.1333397,-77.60307475,0
,163.2900025,-77.59876356,0
,163.231092,-77.6269391,0
,163.2988003,-77.61470458,0
,163.1213011,-77.59524255,0
,163.059247,-77.60433177,0
,163.2484957,-77.62432277,0
,163.304753,-77.62266954,0
,163.1651597,-77.61432477,0
,163.2734848,-77.62512861,0
,163.2273605,-77.62055205,0
,163.1966391,-77.64080592,0
,163.3043818,-77.59587314,0
,163.1681182,-77.61028964,0
,163.0901559,-77.61539956,0
,163.0649791,-77.64895894,0
,163.2263783,-77.60725741,0
,163.1727698,-77.60530932,0
,163.2274469,-77.5934178,0
,163.1238051,-77.62180713,0
,163.1180063,-77.61040249,0
,163.1679225,-77.63486604,0
,163.0423027,-77.63857553,0
,163.1233024,-77.63928327,0
,163.0995694,-77.63605964,0
,163.1034114,-77.61193712,0
,163.2335718,-77.59775577,0
,163.2240293,-77.60022055,0
,163.0639446,-77.64623682,0
,163.1356863,-77.59056747,0
,163.0949449,-77.62591717,0
,163.1479589,-77.62450084,0
,163.1037142,-77.59158972,0
,163.1979878,-77.60330026,0
,163.0202629,-77.62799963,0
,163.2422312,-77.59587385,0
,163.0517665,-77.62751169,0
,163.2566525,-77.60568347,0
,163.2264946,-77.60618398,0
,163.1269782,-77.64720623,0
,163.1195732,-77.63763207,0
,163.1678243,-77.63886294,0
,163.086132,-77.65447767,0
,163.1452772,-77.61490066,0
,163.1723649,-77.63663459,0
,163.1025739,-77.64304517,0
,163.1117617,-77.62401913,0
,163.2738411,-77.59403613,0
,163.1031316,-77.59099946,0
,163.2028278,-77.62881692,0
,163.2583062,-77.60943107,0
,163.136194,-77.62936021,0
,163.0847729,-77.59362177,0
,163.0792962,-77.61663022,0
,163.1099407,-77.62281485,0
,163.2361954,-77.59092494,0
,163.1809389,-77.60868211,0
,163.2788877,-77.61475638,0
,163.048932,-77.61983611,0
,163.2200657,-77.59365321,0
,163.1897631,-77.61300387,0
,163.2988733,-77.61112469,0
,163.190073,-77.6346001,0
,163.2330325,-77.58834348,0
,163.1122533,-77.64172943,0
,163.1629297,-77.61963448,0
,163.1597238,-77.64313853,0
,163.0930056,-77.63921268,0
,163.1878526,-77.60869905,0
,163.1012011,-77.63303768,0
,163.1271944,-77.60318774,0
,163.14439,-77.59837389,0
,163.0896459,-77.64704375,0
,163.1489868,-77.60349177,0
,163.0491761,-77.61773192,0
,163.2860258,-77.60349281,0
,163.0392276,-77.6176346,0
,163.0416705,-77.63628235,0
,163.1239838,-77.61964795,0
,163.0768905,-77.6140996,0
,163.2062664,-77.62330018,0
,163.014249,-77.61198572,0
,163.1538289,-77.62683837,0
,163.1239997,-77.61031308,0
,163.0840276,-77.64692955,0
,163.1910151,-77.61862327,0
,163.1812036,-77.62381307,0
,163.0855415,-77.60793313,0
,163.1526421,-77.6089537,0
,163.0924734,-77.59710819,0
,163.2242168,-77.59892167,0
,163.185874,-77.62495435,0
,163.1549361,-77.60032595,0
,163.1435894,-77.63624268,0
,163.031169,-77.60474087,0
,163.2157307,-77.58625104,0
,163.1912027,-77.60884139,0
,163.0190285,-77.62145059,0
,163.0044518,-77.61518935,0
,163.0704182,-77.60157707,0
,163.1421701,-77.64137575,0
,163.261894,-77.62091483,0
,163.2755224,-77.61451629,0
,163.1175433,-77.61010643,0
,163.0721609,-77.62977438,0
,163.2043722,-77.59342867,0
,163.0055922,-77.6196807,0
,163.0961943,-77.6017552,0
,163.2136349,-77.59779827,0
,163.0843481,-77.64563283,0
,162.9795421,-77.61213712,0
,163.2942518,-77.62261589,0
,163.1847031,-77.60211912,0
,163.3222979,-77.60053874,0
,163.1414134,-77.62973806,0
,163.2660865,-77.62357928,0
,163.1517621,-77.59370496,0
,163.1804459,-77.59054373,0
,163.1383701,-77.59546702,0
,163.009786,-77.60854056,0
,163.0453681,-77.62851265,0
,163.2787499,-77.62629531,0
,163.2891531,-77.61560842,0
,163.2476326,-77.60823404,0
,163.1034211,-77.62448337,0
,163.2113588,-77.60036967,0
,163.0525457,-77.607371,0
,163.0400959,-77.61754429,0
,163.2504412,-77.60436578,0
,163.1258394,-77.58808168,0
,163.2094957,-77.59696937,0
,163.277511,-77.60265093,0
,163.120504,-77.63016798,0
,163.0957567,-77.61305655,0
,163.060626,-77.6200966,0
,163.2553819,-77.61108404,0
,163.2046308,-77.63213984,0
,163.1127134,-77.64444646,0
,163.0936457,-77.65013354,0
,163.2402275,-77.59987621,0
,163.2171004,-77.61373105,0
,163.1883975,-77.60687558,0
,163.0932796,-77.61042934,0
,163.0972835,-77.6331794,0
,163.1979447,-77.63542212,0
,163.1873123,-77.62506523,0
,163.1691274,-77.60585671,0
,163.0313229,-77.60115229,0
,163.1426987,-77.64064831,0
,163.3195096,-77.60931191,0
,163.275725,-77.61382992,0
,163.1994742,-77.62136794,0
,163.3227048,-77.59925063,0
,163.1421883,-77.60098656,0
,163.2835235,-77.60471354,0
,163.2989534,-77.59525781,0
,163.0803135,-77.63209362,0
,163.1755083,-77.6422944,0
,163.262097,-77.62747616,0
,163.3162913,-77.60439484,0
,163.3294934,-77.60978041,0
,163.1233827,-77.6213316,0
,163.2835737,-77.60707424,0
,163.0598149,-77.63456755,0
,163.0872922,-77.64044387,0
,163.309549,-77.61492117,0
,163.0817277,-77.60474244,0
,163.0746492,-77.64430399,0
,163.0964078,-77.60641076,0
,163.0764935,-77.61142569,0
,163.2654862,-77.60822219,0
,163.2018028,-77.63042233,0
,163.1256641,-77.6245484,0
,163.1771027,-77.59755213,0
,163.2319545,-77.62990376,0
,163.1550983,-77.64002989,0
,163.0674091,-77.61089455,0
,163.2523434,-77.59496127,0
,163.1180297,-77.62592712,0
,162.9820499,-77.61787935,0
,163.1927192,-77.63512644,0
,163.1093823,-77.61606141,0
,163.332227,-77.61822848,0
,163.109952,-77.64170295,0
,163.2231962,-77.59942228,0
,163.2787001,-77.60436124,0
,163.2225111,-77.60582117,0
,163.0928332,-77.61386728,0
,163.0104244,-77.61305013,0
,163.1230766,-77.59380616,0
,163.2433285,-77.60990915,0
,163.1623041,-77.58696515,0
,163.1896343,-77.61664007,0
,163.2147901,-77.62233084,0
,163.1182262,-77.63746063,0
,163.0860431,-77.60531701,0
,163.1080852,-77.60591064,0
,163.1528665,-77.62256984,0
,163.2102261,-77.62703771,0
,163.1315609,-77.59044736,0
,163.1893637,-77.62617506,0
,163.3252658,-77.60996917,0
,163.0968534,-77.62184641,0
,163.050788,-77.6164417,0
,163.1952628,-77.61167257,0
,163.2381392,-77.5904379,0
,163.3000259,-77.61203792,0
,163.1621563,-77.60041087,0
,163.0344972,-77.63652552,0
,163.032901,-77.61661917,0
,163.0882819,-77.63450004,0
,163.1373702,-77.6487435,0
,163.1525394,-77.60141104,0
,163.1726777,-77.62813444,0
,163.1148231,-77.64423476,0
,163.2383493,-77.63465079,0
,163.2841438,-77.60043854,0
,163.1348196,-77.64551383,0
,163.2245279,-77.63142111,0
,163.2912254,-77.61522529,0
,163.1687292,-77.61851076,0
,163.2012626,-77.60529072,0
,163.132413,-77.64837228,0
,163.1163253,-77.59633952,0
,163.2141433,-77.63509525,0
,163.0306553,-77.61767392,0
,163.0419444,-77.61660222,0
,163.0603632,-77.62885803,0
,163.1383946,-77.64905413,0
,163.1653802,-77.58429559,0
,163.2064294,-77.63722567,0
,163.2092792,-77.60231478,0
,163.1923118,-77.62768261,0
,163.1097273,-77.63749606,0
,163.2100134,-77.59299848,0
,163.2437813,-77.59765875,0
,163.0769995,-77.65309201,0
,163.0096728,-77.60722387,0
,163.0150064,-77.62981438,0
,163.1029644,-77.65090051,0
,163.0721011,-77.62419483,0
,163.0435008,-77.64098207,0
,163.1230069,-77.63413217,0
,163.2279424,-77.59825302,0
,163.1372584,-77.64156717,0
,163.2064025,-77.60696735,0
,163.2618486,-77.59024986,0
,163.1775325,-77.59910343,0
,163.3331881,-77.61655253,0
,163.0804029,-77.64062033,0
,163.1643171,-77.63438188,0
,163.1121721,-77.65057096,0
,163.317157,-77.61591165,0
,163.0512153,-77.6090292,0
,163.0218157,-77.62054005,0
,163.2103195,-77.63334474,0
,163.0620529,-77.64199036,0
,163.0978702,-77.64130628,0
,163.0626718,-77.61627867,0
,163.0838492,-77.6326417,0
,163.1735392,-77.61439414,0
,163.2474715,-77.62810024,0
,163.0339435,-77.60978087,0
,163.0876404,-77.6543939,0
,163.1180388,-77.64983621,0
,163.284829,-77.61288764,0
,163.2791785,-77.62762091,0
,163.0845183,-77.63398233,0
,163.1346358,-77.63168939,0
,163.1040918,-77.59183025,0
,163.0633279,-77.61531099,0
,163.2091045,-77.59541911,0
,163.279256,-77.62062628,0
,162.9903424,-77.61006295,0
,163.0952153,-77.65024229,0
,163.2270602,-77.6140349,0
,163.0453096,-77.61887046,0
,163.2864741,-77.59376865,0
,163.0900281,-77.63238791,0
,163.221205,-77.62961713,0
,163.3212079,-77.61209603,0
,163.0593368,-77.62291158,0
,163.1901219,-77.63571979,0
,163.2344268,-77.60302638,0
,163.2705597,-77.60805578,0
,163.1265581,-77.61666287,0
,163.1940668,-77.63973717,0
,163.1365959,-77.62780708,0
,163.1409352,-77.61312555,0
,163.3165834,-77.62098255,0
,163.048061,-77.62963201,0
,163.1276099,-77.60154527,0
,163.2037203,-77.58368003,0
,163.3090242,-77.60497988,0
,163.1982224,-77.61546937,0
,163.1579177,-77.61592067,0
,163.0816848,-77.61840482,0
,163.2734138,-77.6151921,0
,163.1219619,-77.63221091,0
,163.0861811,-77.6048832,0
,163.1023538,-77.60704353,0
,163.1411777,-77.60503021,0
,163.0227548,-77.60597888,0
,163.0877425,-77.63076182,0
,163.0376663,-77.63336728,0
,163.2639027,-77.60397717,0
,163.1128806,-77.6326849,0
,163.0436178,-77.6353653,0
,163.2727939,-77.62960399,0
,163.2562798,-77.61449117,0
,163.2344058,-77.61097264,0
,163.1533877,-77.58597942,0
,163.2522863,-77.61230419,0
,163.0189265,-77.60712653,0
,163.1888615,-77.63498084,0
,163.1395711,-77.63362425,0
,163.1171335,-77.63096001,0
,163.1726657,-77.61120583,0
,163.1288229,-77.6110508,0
,163.2903922,-77.61609482,0
,163.148449,-77.60343947,0
,163.2160173,-77.62667165,0
,163.1635411,-77.61893103,0
,163.2774989,-77.60016435,0
,162.9694764,-77.61043786,0
,163.1271733,-77.61597998,0
,163.0240271,-77.60932562,0
,163.1174094,-77.6471226,0
,163.1011042,-77.60574011,0
,163.1699131,-77.58771528,0
,163.2528189,-77.60307018,0
,163.1917372,-77.59912575,0
,163.1797987,-77.58856844,0
,163.0347832,-77.60111969,0
,163.2496219,-77.63034717,0
,163.2082877,-77.62107737,0
,163.1140486,-77.65335486,0
,163.113868,-77.60658417,0
,163.0370302,-77.62028235,0
,163.0572791,-77.63699892,0
,163.2323476,-77.59167695,0
,162.9850495,-77.61741989,0
,163.2770159,-77.61562873,0
,163.1034735,-77.65079213,0
,163.2560841,-77.62303228,0
,163.1354382,-77.59932304,0
,163.2973191,-77.61287713,0
,163.1273018,-77.59346622,0
,163.2094603,-77.62588039,0
,163.210785,-77.59263076,0
,163.1342077,-77.59483592,0
,163.1495162,-77.59901404,0
,163.3061001,-77.60122998,0
,163.224094,-77.58537072,0
,163.283594,-77.60267644,0
,163.1698571,-77.60081304,0
,163.0199459,-77.60690287,0
,163.0364586,-77.62765316,0
,163.1775474,-77.59431662,0
,163.0834151,-77.62074037,0
,163.0744874,-77.64708253,0
,163.1638708,-77.63305544,0
,163.2059074,-77.59185485,0
,163.0853877,-77.63830797,0
,163.1346434,-77.60468065,0
,163.1244541,-77.60251582,0
,163.2545741,-77.58947846,0
,163.1590032,-77.60355296,0
,162.9883201,-77.60971469,0
,163.1643113,-77.59588185,0
,163.0684956,-77.62410641,0
,163.0236943,-77.60565134,0
,163.1636792,-77.64129806,0
,163.0828699,-77.65528595,0
,162.9897913,-77.61259177,0
,163.1462659,-77.64448106,0
,163.3179599,-77.60085392,0
,163.1369743,-77.64669922,0
,163.0776092,-77.65163591,0
,163.2771476,-77.5962589,0
,163.0421259,-77.60080257,0
,163.0061936,-77.61302409,0
,163.1911721,-77.59335052,0
,163.202126,-77.63774386,0
,163.2502176,-77.62315044,0
,163.0918074,-77.60000139,0
,163.251432,-77.61084659,0
,163.0390508,-77.63798166,0
,162.9827722,-77.61345057,0
,163.0727649,-77.64150468,0
,163.0097739,-77.60418683,0
,163.1731129,-77.61324957,0
,163.1922798,-77.61760198,0
,163.2443818,-77.62162167,0
,163.0970703,-77.63130687,0
,163.1617263,-77.60750413,0
,163.134802,-77.61505858,0
,163.3355813,-77.61548466,0
,163.032555,-77.60805338,0
,163.1105694,-77.63003478,0
,163.2269532,-77.63355956,0
,163.1322619,-77.60904037,0
,163.1176765,-77.60762688,0
,163.056692,-77.63974432,0
,163.0842326,-77.65320188,0
,163.1059222,-77.62730784,0
,163.2839161,-77.62543099,0
,163.3252133,-77.61272271,0
,163.2566896,-77.6138411,0
,163.2464894,-77.60699986,0
,163.2451511,-77.6048084,0
,163.0964258,-77.63487463,0
,163.3041488,-77.59963262,0
,163.0990721,-77.60994834,0
,163.2877855,-77.6164147,0
,163.2371594,-77.60243956,0
,163.3189961,-77.60656008,0
,163.1299602,-77.61411241,0
,163.273632,-77.597894,0
,163.1576215,-77.59773033,0
,163.1347266,-77.60954598,0
,163.0196821,-77.6058677,0
,163.0730346,-77.64002566,0
,163.2358507,-77.60739688,0
,163.2731927,-77.61122393,0
,163.0392724,-77.61003639,0
,163.1411361,-77.61711891,0
,163.2671531,-77.6150393,0
,163.0953453,-77.61395619,0
,163.2798455,-77.5945306,0
,163.1034437,-77.60241739,0
,163.181243,-77.62051119,0
,163.267509,-77.6191148,0
,163.1000191,-77.62218425,0
,163.0652705,-77.6268282,0
,163.0976387,-77.64703556,0
,163.0195552,-77.60385449,0
,163.1985438,-77.59445617,0
,163.2735776,-77.59418294,0
,163.3121551,-77.60656018,0
,163.1458677,-77.6487954,0
,163.1583943,-77.59502149,0
,163.0647333,-77.62018763,0
,163.2416621,-77.60630754,0
,163.1231834,-77.65132648,0
,163.0506236,-77.62731357,0
,163.1337865,-77.64581607,0
,163.0426771,-77.63217086,0
,163.0017107,-77.61653335,0
,163.1424819,-77.59091835,0
,163.1091366,-77.65371978,0
,163.0870211,-77.62176302,0
,163.1582923,-77.63806582,0
,163.3245862,-77.61890644,0
,163.0328439,-77.63245981,0
,163.2794286,-77.59433492,0
,163.1802,-77.61989864,0
,163.0770029,-77.59802595,0
,163.2074702,-77.61019241,0
,163.2845082,-77.59555878,0
,163.0115222,-77.60499593,0
,163.1313722,-77.62684128,0
,163.1655751,-77.61197886,0
,163.2956131,-77.60478601,0
,163.1404903,-77.60616567,0
,163.1429505,-77.60724239,0
,163.1050679,-77.60622108,0
,163.1268987,-77.62655142,0
,163.1729772,-77.60959181,0
,163.0231097,-77.63199884,0
,163.3232709,-77.60474189,0
,163.2169474,-77.60191412,0
,163.203648,-77.63159713,0
,163.1412786,-77.61276562,0
,163.0067796,-77.6191483,0
,163.1827896,-77.62159075,0
,163.0699093,-77.61650058,0
,163.0941568,-77.65003454,0
,163.1149243,-77.59105756,0
,163.1017486,-77.62723702,0
,163.210444,-77.58764107,0
,163.1364295,-77.59961633,0
,163.2592865,-77.6239726,0
,163.0709889,-77.62039087,0
,163.0798119,-77.62606463,0
,163.110211,-77.59239564,0
,163.0826263,-77.64780046,0
,163.1473196,-77.60852867,0
,163.1590163,-77.60433295,0
,163.033011,-77.62292326,0
,163.274491,-77.62969786,0
,163.2046663,-77.61056717,0
,163.3156414,-77.60685502,0
